Id,label
68395,6
68396,2
68397,2
68398,7
68399,3
68400,2
68401,7
68402,8
68403,5
68404,0
68405,5
68406,1
68407,2
68408,6
68409,3
68410,9
68411,0
68412,3
68413,2
68414,0
68415,6
68416,9
68417,1
68418,9
68419,4
68420,6
68421,7
68422,2
68423,7
68424,7
68425,8
68426,0
68427,0
68428,5
68429,7
68430,0
68431,9
68432,8
68433,5
68434,6
68435,8
68436,0
68437,3
68438,8
68439,6
68440,3
68441,0
68442,7
68443,1
68444,9
68445,5
68446,9
68447,6
68448,4
68449,7
68450,6
68451,0
68452,1
68453,0
68454,7
68455,5
68456,0
68457,2
68458,0
68459,9
68460,5
68461,6
68462,7
68463,2
68464,9
68465,9
68466,4
68467,0
68468,3
68469,9
68470,8
68471,2
68472,4
68473,3
68474,2
68475,3
68476,8
68477,1
68478,5
68479,1
68480,5
68481,2
68482,1
68483,7
68484,1
68485,4
68486,5
68487,0
68488,4
68489,8
68490,9
68491,7
68492,6
68493,4
68494,1
68495,9
68496,9
68497,8
68498,0
68499,5
68500,7
68501,5
68502,9
68503,9
68504,9
68505,6
68506,3
68507,1
68508,1
68509,9
68510,2
68511,2
68512,5
68513,9
68514,4
68515,6
68516,5
68517,8
68518,5
68519,9
68520,2
68521,6
68522,0
68523,9
68524,7
68525,0
68526,5
68527,1
68528,3
68529,4
68530,6
68531,0
68532,9
68533,4
68534,6
68535,1
68536,6
68537,0
68538,3
68539,1
68540,5
68541,9
68542,9
68543,9
68544,7
68545,2
68546,4
68547,1
68548,3
68549,6
68550,4
68551,6
68552,6
68553,3
68554,1
68555,8
68556,5
68557,6
68558,4
68559,2
68560,5
68561,2
68562,8
68563,0
68564,9
68565,9
68566,9
68567,7
68568,2
68569,7
68570,5
68571,3
68572,2
68573,6
68574,1
68575,7
68576,6
68577,8
68578,3
68579,5
68580,0
68581,8
68582,2
68583,3
68584,9
68585,6
68586,3
68587,2
68588,0
68589,8
68590,9
68591,7
68592,0
68593,4
68594,8
68595,1
68596,6
68597,6
68598,3
68599,0
68600,8
68601,6
68602,4
68603,0
68604,5
68605,7
68606,1
68607,8
68608,3
68609,3
68610,9
68611,2
68612,9
68613,9
68614,5
68615,6
68616,4
68617,3
68618,7
68619,1
68620,1
68621,0
68622,2
68623,4
68624,1
68625,0
68626,3
68627,4
68628,4
68629,3
68630,2
68631,1
68632,0
68633,8
68634,3
68635,8
68636,2
68637,6
68638,2
68639,0
68640,4
68641,1
68642,4
68643,5
68644,4
68645,3
68646,1
68647,4
68648,4
68649,9
68650,4
68651,0
68652,4
68653,9
68654,8
68655,8
68656,4
68657,4
68658,4
68659,9
68660,7
68661,0
68662,2
68663,3
68664,7
68665,0
68666,4
68667,4
68668,4
68669,1
68670,7
68671,4
68672,9
68673,1
68674,2
68675,1
68676,0
68677,3
68678,6
68679,8
68680,2
68681,8
68682,7
68683,2
68684,9
68685,9
68686,4
68687,7
68688,8
68689,9
68690,5
68691,1
68692,1
68693,0
68694,2
68695,1
68696,0
68697,6
68698,2
68699,9
68700,2
68701,0
68702,6
68703,4
68704,6
68705,0
68706,2
68707,0
68708,1
68709,0
68710,3
68711,3
68712,9
68713,9
68714,5
68715,1
68716,3
68717,9
68718,3
68719,6
68720,6
68721,7
68722,0
68723,4
68724,9
68725,4
68726,8
68727,5
68728,8
68729,3
68730,5
68731,5
68732,4
68733,9
68734,5
68735,6
68736,4
68737,6
68738,1
68739,7
68740,6
68741,5
68742,4
68743,8
68744,4
68745,7
68746,0
68747,5
68748,3
68749,6
68750,1
68751,9
68752,6
68753,0
68754,6
68755,5
68756,3
68757,6
68758,6
68759,3
68760,8
68761,3
68762,4
68763,1
68764,3
68765,5
68766,4
68767,1
68768,5
68769,6
68770,4
68771,8
68772,7
68773,7
68774,1
68775,6
68776,6
68777,4
68778,6
68779,9
68780,1
68781,0
68782,5
68783,7
68784,6
68785,3
68786,4
68787,7
68788,1
68789,7
68790,5
68791,5
68792,4
68793,0
68794,1
68795,8
68796,7
68797,3
68798,1
68799,7
68800,4
68801,3
68802,8
68803,6
68804,9
68805,8
68806,9
68807,3
68808,2
68809,1
68810,2
68811,1
68812,6
68813,9
68814,0
68815,9
68816,0
68817,0
68818,4
68819,9
68820,7
68821,2
68822,6
68823,2
68824,7
68825,5
68826,3
68827,1
68828,8
68829,0
68830,3
68831,3
68832,3
68833,7
68834,5
68835,3
68836,1
68837,6
68838,6
68839,7
68840,3
68841,4
68842,9
68843,2
68844,0
68845,5
68846,0
68847,7
68848,5
68849,2
68850,2
68851,3
68852,9
68853,1
68854,0
68855,0
68856,6
68857,3
68858,8
68859,8
68860,1
68861,1
68862,9
68863,7
68864,0
68865,1
68866,4
68867,8
68868,0
68869,2
68870,7
68871,8
68872,7
68873,3
68874,1
68875,9
68876,4
68877,7
68878,2
68879,5
68880,0
68881,7
68882,0
68883,6
68884,6
68885,1
68886,4
68887,1
68888,3
68889,0
68890,6
68891,8
68892,6
68893,7
68894,6
68895,5
68896,9
68897,8
68898,2
68899,5
68900,1
68901,2
68902,8
68903,4
68904,8
68905,7
68906,3
68907,5
68908,9
68909,3
68910,3
68911,1
68912,1
68913,8
68914,2
68915,6
68916,8
68917,6
68918,4
68919,5
68920,8
68921,1
68922,8
68923,4
68924,2
68925,8
68926,1
68927,1
68928,5
68929,2
68930,8
68931,6
68932,5
68933,5
68934,8
68935,1
68936,6
68937,1
68938,1
68939,8
68940,1
68941,6
68942,3
68943,5
68944,4
68945,5
68946,7
68947,4
68948,1
68949,4
68950,9
68951,3
68952,8
68953,7
68954,1
68955,4
68956,7
68957,2
68958,8
68959,2
68960,0
68961,1
68962,3
68963,1
68964,9
68965,7
68966,3
68967,3
68968,0
68969,5
68970,6
68971,9
68972,4
68973,2
68974,2
68975,5
68976,1
68977,9
68978,4
68979,3
68980,0
68981,0
68982,7
68983,4
68984,3
68985,9
68986,9
68987,9
68988,4
68989,9
68990,7
68991,5
68992,0
68993,1
68994,0
68995,1
68996,0
68997,9
68998,5
68999,2
69000,0
69001,5
69002,1
69003,2
69004,2
69005,3
69006,7
69007,3
69008,5
69009,1
69010,9
69011,1
69012,1
69013,8
69014,9
69015,6
69016,7
69017,9
69018,1
69019,1
69020,1
69021,4
69022,3
69023,1
69024,4
69025,7
69026,6
69027,2
69028,0
69029,6
69030,8
69031,2
69032,1
69033,5
69034,2
69035,1
69036,8
69037,1
69038,5
69039,4
69040,9
69041,8
69042,9
69043,8
69044,8
69045,1
69046,5
69047,1
69048,7
69049,4
69050,7
69051,3
69052,9
69053,9
69054,7
69055,3
69056,8
69057,8
69058,4
69059,1
69060,5
69061,7
69062,3
69063,2
69064,4
69065,7
69066,2
69067,9
69068,7
69069,7
69070,8
69071,0
69072,1
69073,6
69074,8
69075,7
69076,4
69077,8
69078,2
69079,2
69080,9
69081,1
69082,8
69083,1
69084,0
69085,1
69086,8
69087,9
69088,8
69089,7
69090,2
69091,3
69092,6
69093,3
69094,2
69095,1
69096,4
69097,3
69098,1
69099,5
69100,3
69101,4
69102,5
69103,0
69104,1
69105,5
69106,9
69107,7
69108,3
69109,2
69110,4
69111,2
69112,7
69113,9
69114,3
69115,8
69116,0
69117,2
69118,7
69119,4
69120,0
69121,3
69122,3
69123,2
69124,4
69125,3
69126,5
69127,2
69128,3
69129,4
69130,2
69131,3
69132,9
69133,4
69134,9
69135,5
69136,9
69137,9
69138,9
69139,6
69140,9
69141,6
69142,9
69143,6
69144,0
69145,6
69146,0
69147,6
69148,8
69149,8
69150,7
69151,5
69152,2
69153,1
69154,8
69155,5
69156,3
69157,5
69158,2
69159,7
69160,9
69161,1
69162,9
69163,2
69164,6
69165,1
69166,0
69167,5
69168,4
69169,7
69170,2
69171,7
69172,0
69173,5
69174,6
69175,4
69176,4
69177,2
69178,4
69179,3
69180,1
69181,4
69182,8
69183,6
69184,7
69185,4
69186,5
69187,4
69188,0
69189,0
69190,6
69191,9
69192,8
69193,2
69194,6
69195,2
69196,6
69197,0
69198,6
69199,8
69200,2
69201,1
69202,1
69203,3
69204,6
69205,0
69206,4
69207,3
69208,4
69209,5
69210,1
69211,6
69212,4
69213,2
69214,4
69215,8
69216,4
69217,8
69218,7
69219,7
69220,6
69221,9
69222,2
69223,7
69224,4
69225,7
69226,3
69227,8
69228,4
69229,3
69230,6
69231,9
69232,1
69233,9
69234,1
69235,3
69236,6
69237,3
69238,5
69239,0
69240,1
69241,5
69242,8
69243,7
69244,6
69245,3
69246,7
69247,6
69248,5
69249,7
69250,5
69251,1
69252,4
69253,7
69254,9
69255,8
69256,7
69257,3
69258,2
69259,3
69260,4
69261,7
69262,6
69263,2
69264,5
69265,8
69266,9
69267,6
69268,7
69269,6
69270,0
69271,0
69272,1
69273,1
69274,7
69275,3
69276,0
69277,0
69278,6
69279,7
69280,9
69281,5
69282,3
69283,3
69284,8
69285,2
69286,1
69287,1
69288,0
69289,8
69290,9
69291,3
69292,2
69293,0
69294,0
69295,2
69296,0
69297,8
69298,8
69299,2
69300,3
69301,1
69302,0
69303,1
69304,7
69305,5
69306,7
69307,0
69308,6
69309,8
69310,3
69311,8
69312,3
69313,1
69314,4
69315,9
69316,7
69317,1
69318,9
69319,0
69320,6
69321,3
69322,1
69323,1
69324,2
69325,3
69326,8
69327,7
69328,1
69329,9
69330,2
69331,6
69332,1
69333,1
69334,7
69335,4
69336,5
69337,8
69338,0
69339,9
69340,3
69341,3
69342,1
69343,7
69344,1
69345,8
69346,7
69347,5
69348,3
69349,1
69350,6
69351,7
69352,9
69353,6
69354,6
69355,2
69356,0
69357,5
69358,0
69359,6
69360,6
69361,0
69362,4
69363,0
69364,7
69365,8
69366,5
69367,5
69368,2
69369,7
69370,5
69371,4
69372,8
69373,4
69374,7
69375,0
69376,9
69377,9
69378,3
69379,1
69380,8
69381,4
69382,8
69383,5
69384,5
69385,9
69386,3
69387,0
69388,5
69389,8
69390,5
69391,4
69392,3
69393,8
69394,5
69395,9
69396,9
69397,7
69398,6
69399,1
69400,9
69401,7
69402,6
69403,8
69404,9
69405,8
69406,8
69407,5
69408,1
69409,1
69410,4
69411,4
69412,7
69413,8
69414,5
69415,8
69416,2
69417,1
69418,1
69419,7
69420,0
69421,6
69422,9
69423,0
69424,6
69425,3
69426,4
69427,6
69428,0
69429,6
69430,4
69431,2
69432,2
69433,7
69434,3
69435,9
69436,4
69437,8
69438,3
69439,4
69440,9
69441,6
69442,3
69443,6
69444,6
69445,0
69446,3
69447,2
69448,2
69449,9
69450,4
69451,2
69452,9
69453,4
69454,2
69455,5
69456,1
69457,8
69458,0
69459,6
69460,7
69461,1
69462,0
69463,1
69464,7
69465,9
69466,9
69467,4
69468,8
69469,3
69470,3
69471,8
69472,9
69473,1
69474,9
69475,2
69476,0
69477,9
69478,5
69479,7
69480,7
69481,1
69482,2
69483,5
69484,6
69485,2
69486,5
69487,3
69488,9
69489,0
69490,7
69491,7
69492,6
69493,3
69494,7
69495,6
69496,9
69497,4
69498,9
69499,0
69500,0
69501,8
69502,8
69503,1
69504,5
69505,9
69506,9
69507,3
69508,2
69509,9
69510,8
69511,3
69512,1
69513,0
69514,0
69515,5
69516,4
69517,9
69518,1
69519,4
69520,2
69521,2
69522,6
69523,2
69524,3
69525,5
69526,3
69527,8
69528,7
69529,6
69530,7
69531,6
69532,9
69533,0
69534,5
69535,8
69536,7
69537,3
69538,6
69539,8
69540,1
69541,8
69542,4
69543,3
69544,8
69545,9
69546,7
69547,5
69548,9
69549,2
69550,0
69551,0
69552,2
69553,6
69554,8
69555,9
69556,2
69557,2
69558,2
69559,5
69560,9
69561,9
69562,5
69563,7
69564,9
69565,1
69566,3
69567,6
69568,2
69569,8
69570,8
69571,5
69572,7
69573,6
69574,0
69575,8
69576,5
69577,1
69578,7
69579,9
69580,7
69581,0
69582,3
69583,0
69584,8
69585,1
69586,0
69587,8
69588,6
69589,1
69590,3
69591,5
69592,4
69593,4
69594,3
69595,7
69596,0
69597,2
69598,5
69599,1
69600,1
69601,3
69602,4
69603,2
69604,1
69605,7
69606,3
69607,2
69608,3
69609,7
69610,4
69611,4
69612,5
69613,7
69614,6
69615,2
69616,2
69617,2
69618,1
69619,9
69620,0
69621,9
69622,8
69623,3
69624,2
69625,5
69626,7
69627,8
69628,5
69629,3
69630,6
69631,7
69632,7
69633,4
69634,9
69635,3
69636,0
69637,4
69638,4
69639,8
69640,8
69641,0
69642,1
69643,2
69644,7
69645,5
69646,1
69647,6
69648,1
69649,9
69650,2
69651,1
69652,6
69653,9
69654,6
69655,5
69656,6
69657,3
69658,6
69659,5
69660,4
69661,2
69662,4
69663,2
69664,2
69665,0
69666,9
69667,2
69668,7
69669,9
69670,0
69671,1
69672,9
69673,3
69674,5
69675,7
69676,9
69677,7
69678,6
69679,0
69680,4
69681,4
69682,7
69683,8
69684,9
69685,3
69686,7
69687,7
69688,3
69689,4
69690,2
69691,3
69692,2
69693,5
69694,5
69695,6
69696,5
69697,2
69698,1
69699,5
69700,0
69701,5
69702,1
69703,3
69704,3
69705,8
69706,1
69707,1
69708,6
69709,4
69710,4
69711,9
69712,5
69713,2
69714,9
69715,0
69716,4
69717,3
69718,4
69719,3
69720,4
69721,3
69722,9
69723,4
69724,6
69725,3
69726,6
69727,0
69728,0
69729,7
69730,0
69731,0
69732,8
69733,5
69734,3
69735,2
69736,3
69737,5
69738,7
69739,6
69740,1
69741,9
69742,5
69743,4
69744,6
69745,3
69746,0
69747,9
69748,1
69749,3
69750,5
69751,4
69752,2
69753,8
69754,6
69755,5
69756,9
69757,5
69758,0
69759,2
69760,7
69761,6
69762,4
69763,7
69764,3
69765,3
69766,7
69767,6
69768,1
69769,2
69770,0
69771,6
69772,3
69773,4
69774,9
69775,5
69776,6
69777,6
69778,9
69779,6
69780,2
69781,7
69782,7
69783,1
69784,9
69785,2
69786,7
69787,1
69788,4
69789,2
69790,8
69791,5
69792,2
69793,9
69794,7
69795,4
69796,9
69797,4
69798,3
69799,2
69800,8
69801,0
69802,6
69803,5
69804,2
69805,4
69806,8
69807,7
69808,4
69809,4
69810,2
69811,8
69812,7
69813,0
69814,5
69815,7
69816,9
69817,7
69818,6
69819,6
69820,1
69821,8
69822,1
69823,4
69824,1
69825,9
69826,8
69827,3
69828,7
69829,1
69830,9
69831,4
69832,8
69833,0
69834,1
69835,9
69836,5
69837,7
69838,9
69839,3
69840,3
69841,3
69842,5
69843,5
69844,6
69845,2
69846,6
69847,7
69848,3
69849,3
69850,8
69851,6
69852,2
69853,4
69854,5
69855,9
69856,4
69857,5
69858,9
69859,4
69860,7
69861,0
69862,2
69863,4
69864,1
69865,3
69866,1
69867,0
69868,5
69869,3
69870,7
69871,2
69872,9
69873,5
69874,1
69875,1
69876,2
69877,5
69878,4
69879,0
69880,4
69881,1
69882,8
69883,5
69884,9
69885,8
69886,5
69887,9
69888,6
69889,3
69890,1
69891,7
69892,7
69893,0
69894,9
69895,0
69896,7
69897,9
69898,7
69899,3
69900,0
69901,3
69902,1
69903,9
69904,1
69905,6
69906,0
69907,8
69908,7
69909,5
69910,1
69911,0
69912,9
69913,7
69914,2
69915,2
69916,5
69917,6
69918,0
69919,5
69920,2
69921,8
69922,3
69923,4
69924,0
69925,8
69926,1
69927,8
69928,0
69929,7
69930,2
69931,4
69932,7
69933,5
69934,9
69935,5
69936,6
69937,5
69938,6
69939,4
69940,0
69941,1
69942,6
69943,7
69944,2
69945,9
69946,0
69947,0
69948,5
69949,9
69950,2
69951,9
69952,9
69953,8
69954,3
69955,3
69956,0
69957,9
69958,8
69959,7
69960,6
69961,4
69962,3
69963,1
69964,6
69965,0
69966,7
69967,3
69968,8
69969,8
69970,2
69971,8
69972,8
69973,7
69974,5
69975,8
69976,1
69977,6
69978,5
69979,1
69980,2
69981,9
69982,2
69983,6
69984,7
69985,9
69986,3
69987,3
69988,0
69989,5
69990,2
69991,3
69992,2
69993,1
69994,7
69995,3
69996,0
69997,2
69998,5
69999,4
